,device,gpa,semester,degree,age,sex,stress,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,week_1,week_2,week_3,week_4,week_5,week_6,yesterday_1,yesterday_2,yesterday_3,yesterday_4,yesterday_5,yesterday_6,yesterday_typical,enough_1,enough_2,enough_3,enough_4,enough_5,enough_6,survey_time,cast,straight_stress,stress_percent
1155,pc/laptop,1.7999999523162842,4.0,1.0,19.0,2.0,5.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,9.0,31.0,8.0,4.5,9.0,56.0,0.0,4.5,4.0,0.5,1.5,8.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,10.0,study,11.0,0.2727272727272727
893,pc/laptop,2.4000000953674316,4.0,1.0,21.0,2.0,6.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,18.0,20.0,2.0,2.0,4.0,50.0,6.0,4.0,0.0,0.0,0.0,7.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,10.0,study,15.0,0.26666666666666666
1157,pc/laptop,2.299999952316284,4.0,1.0,21.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,12.0,8.0,0.0,7.0,20.0,56.0,2.0,4.0,0.0,2.0,6.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,study,12.0,0.25
1158,mobile,,4.0,1.0,19.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,14.0,6.0,0.0,5.0,21.0,56.0,4.0,1.0,0.0,0.5,3.0,8.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,15.0,study,8.0,0.25
881,mobile,2.0,4.0,1.0,20.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,8.0,12.0,50.0,0.0,0.0,0.0,3.0,6.0,8.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,study,13.0,0.15384615384615385
1159,pc/laptop,,4.0,3.0,28.0,2.0,6.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,12.0,30.0,10.0,2.0,3.0,56.0,0.0,3.0,0.0,1.0,2.0,8.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,study,14.0,0.2857142857142857
943,no answer,2.700000047683716,4.0,1.0,20.0,1.0,5.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,25.0,25.0,1.0,7.0,60.0,50.0,5.0,0.0,0.0,0.0,9.0,10.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,35.0,study,14.0,0.2857142857142857
1345,pc/laptop,,4.0,4.0,21.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,15.0,8.0,3.0,3.0,10.0,56.0,0.0,0.0,0.0,0.5,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,study,13.0,0.23076923076923078
744,pc/laptop,1.7000000476837158,4.0,1.0,20.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,10.0,6.0,12.0,3.0,6.0,49.0,4.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,study,11.0,0.2727272727272727
452,tablet,,4.0,3.0,20.0,2.0,5.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,38.0,30.0,16.0,4.0,12.0,41.0,12.0,4.0,0.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,10.0,study,15.0,0.26666666666666666
479,pc/laptop,,4.0,3.0,21.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,22.0,10.0,0.0,5.0,15.0,42.0,0.0,0.0,0.0,4.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,study,16.0,0.1875
469,pc/laptop,,4.0,5.0,33.0,1.0,7.0,4.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,8.0,10.0,28.0,7.0,0.0,42.0,5.0,2.0,0.0,2.0,0.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,10.0,work,18.0,0.2222222222222222
466,tablet,2.799999952316284,4.0,1.0,21.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,32.0,28.0,10.0,4.0,3.0,42.0,10.0,2.0,0.0,0.5,1.5,6.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,10.0,study,14.0,0.2857142857142857
1374,mobile,3.4000000953674316,4.0,1.0,20.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,3.0,,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,8.0,7.0,0.0,2.0,2.0,6.0,10.0,1.0,0.0,1.0,0.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,15.0,study,13.0,0.3076923076923077
1380,mobile,,4.0,4.0,20.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,30.0,10.0,0.0,7.0,7.0,6.0,0.0,4.0,0.0,0.5,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,15.0,study,13.0,0.23076923076923078
1424,pc/laptop,2.0999999046325684,4.0,1.0,22.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,10.5,3.0,20.0,2.0,5.0,60.0,4.5,1.0,0.0,0.25,4.0,6.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,work,17.0,0.17647058823529413
1384,pc/laptop,2.0,4.0,2.0,25.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,20.0,2.0,3.0,60.0,0.0,0.0,3.0,0.5,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,work,14.0,0.2857142857142857
1423,tablet,,4.0,4.0,24.0,1.0,6.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,14.0,35.0,14.0,2.0,14.0,60.0,0.0,8.0,0.0,0.0,0.0,8.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,10.0,study,15.0,0.26666666666666666
1532,pc/laptop,1.899999976158142,4.0,2.0,27.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,6.0,10.0,4.0,30.0,29.0,70.0,1.0,1.0,0.0,8.0,4.0,10.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,20.0,study,11.0,0.18181818181818182
435,pc/laptop,1.5,4.0,2.0,27.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,10.0,20.0,20.0,10.0,5.0,40.0,9.0,2.0,7.0,2.0,2.0,8.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,15.0,study,16.0,0.1875
427,pc/laptop,3.0999999046325684,4.0,1.0,20.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,12.0,6.0,8.5,5.0,8.0,40.0,4.0,2.0,0.0,0.0,2.0,4.5,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,study,16.0,0.1875
423,pc/laptop,2.299999952316284,4.0,1.0,25.0,2.0,6.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,25.0,18.0,20.0,4.0,6.0,40.0,4.0,3.0,8.0,2.5,4.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,15.0,study,12.0,0.3333333333333333
415,pc/laptop,1.7000000476837158,4.0,2.0,26.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,60.0,10.0,15.0,7.0,4.0,40.0,10.0,2.0,3.0,2.0,1.0,8.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,10.0,study,13.0,0.23076923076923078
413,pc/laptop,1.899999976158142,4.0,1.0,20.0,2.0,6.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,20.0,20.0,5.0,8.0,15.0,40.0,3.0,4.0,0.0,1.5,3.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,10.0,study,15.0,0.2
404,mobile,2.0999999046325684,4.0,1.0,19.0,2.0,7.0,3.0,,1.0,2.0,1.0,3.0,,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,13.5,5.0,12.0,2.0,2.0,40.0,2.5,1.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,6.0,study,15.0,0.26666666666666666
393,pc/laptop,1.899999976158142,4.0,1.0,27.0,2.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,20.0,40.0,6.0,2.0,5.0,40.0,2.0,5.0,5.0,0.5,0.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,9.0,study,13.0,0.23076923076923078
385,pc/laptop,,4.0,3.0,20.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,14.0,8.0,7.0,3.0,6.0,40.0,0.0,4.0,0.0,2.0,5.0,8.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,study,16.0,0.1875
485,pc/laptop,,4.0,3.0,30.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,13.0,14.0,8.0,10.0,2.0,42.0,0.0,1.0,0.0,3.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,study,16.0,0.25
375,mobile,,4.0,3.0,21.0,1.0,5.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,22.0,40.0,0.0,4.0,8.0,40.0,1.0,7.0,0.0,0.5,1.0,7.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,10.0,study,11.0,0.36363636363636365
487,pc/laptop,2.700000047683716,4.0,1.0,21.0,1.0,6.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,14.0,9.5,15.0,6.0,12.0,42.0,6.0,2.0,5.0,2.5,1.0,6.5,3.0,3.0,2.0,1.0,2.0,2.0,2.0,10.0,study,14.0,0.2857142857142857
499,mobile,2.0,4.0,1.0,20.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,19.0,15.0,0.0,62.0,30.0,42.0,7.0,2.0,0.0,4.0,5.0,6.0,2.0,1.0,3.0,,2.0,2.0,2.0,10.0,study,10.0,0.4
581,pc/laptop,,4.0,4.0,21.0,1.0,7.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,16.0,8.0,4.0,2.0,14.0,44.0,6.0,0.0,3.0,0.5,2.0,7.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,10.0,study,14.0,0.2857142857142857
580,mobile,1.2999999523162842,4.0,1.0,19.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,23.0,18.0,15.0,2.5,8.0,44.0,6.0,2.0,0.0,0.0,2.5,6.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,12.0,study,17.0,0.23529411764705882
563,pc/laptop,1.399999976158142,4.0,2.0,24.0,2.0,6.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,20.0,30.0,8.0,4.0,14.0,42.0,8.0,4.0,1.0,1.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,10.0,study,18.0,0.2222222222222222
1509,mobile,,4.0,3.0,20.0,2.0,6.0,2.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,14.0,38.0,0.0,3.0,10.0,7.0,2.5,8.0,0.0,0.5,1.5,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,study,9.0,0.3333333333333333
1368,mobile,,4.0,4.0,22.0,2.0,6.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,16.0,22.0,25.0,8.0,14.0,59.0,6.0,5.0,6.5,0.5,0.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,25.0,study,15.0,0.26666666666666666
545,pc/laptop,3.299999952316284,4.0,1.0,21.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,12.0,7.0,0.0,7.0,14.0,42.0,0.0,1.0,0.0,2.0,10.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,10.0,study,8.0,0.375
544,tablet,,4.0,3.0,20.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,19.0,35.0,0.0,2.0,5.0,42.0,6.0,4.0,0.0,1.0,0.0,7.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,study,11.0,0.36363636363636365
1513,mobile,,4.0,3.0,20.0,2.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,25.0,35.0,0.0,3.0,7.0,7.5,0.0,9.0,0.0,1.5,2.0,7.5,3.0,2.0,3.0,1.0,2.0,1.0,2.0,,study,12.0,0.25
541,mobile,,4.0,3.0,20.0,2.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,15.0,30.0,0.0,2.0,30.0,42.0,5.0,2.0,0.0,1.0,6.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,10.0,study,9.0,0.3333333333333333
540,mobile,2.9000000953674316,4.0,1.0,21.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,10.0,4.0,40.0,2.0,14.0,42.0,1.0,1.0,11.0,0.0,1.0,5.0,3.0,2.0,2.0,3.0,,1.0,1.0,200.0,work,12.0,0.08333333333333333
539,pc/laptop,2.700000047683716,4.0,1.0,21.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,15.0,30.0,3.0,5.0,10.0,42.0,6.0,5.0,0.0,2.0,2.0,6.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,180.0,study,14.0,0.21428571428571427
1371,tablet,,4.0,4.0,20.0,2.0,7.0,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,16.0,15.0,0.0,2.0,1.0,6.0,6.0,8.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,study,9.0,0.4444444444444444
521,pc/laptop,,4.0,4.0,21.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,22.0,25.0,15.0,5.0,2.0,42.0,0.0,4.0,1.0,5.0,3.0,7.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,study,18.0,0.16666666666666666
520,pc/laptop,3.0,4.0,1.0,20.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,24.0,15.0,0.0,8.0,10.0,42.0,2.0,5.0,0.0,0.0,6.0,8.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,10.0,study,12.0,0.3333333333333333
517,pc/laptop,,4.0,4.0,20.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,26.0,15.0,0.0,5.0,15.0,42.0,0.0,5.0,0.0,1.0,5.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,15.0,study,10.0,0.3
512,mobile,1.5,4.0,1.0,32.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,14.0,21.0,10.0,28.0,14.0,42.0,0.0,2.0,0.0,4.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,12.0,study,18.0,0.16666666666666666
509,pc/laptop,,4.0,3.0,20.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,9.0,40.0,15.0,14.0,7.0,42.0,0.0,7.0,0.0,3.0,4.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,study,17.0,0.17647058823529413
490,pc/laptop,2.0,4.0,1.0,20.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,9.0,15.0,12.0,15.0,,42.0,0.0,5.0,0.0,6.0,3.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,study,11.0,0.18181818181818182
369,mobile,2.4000000953674316,4.0,1.0,20.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,20.0,40.0,3.0,1.0,2.0,40.0,8.0,5.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,90.0,study,9.0,0.4444444444444444
362,mobile,,4.0,1.0,21.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,70.0,7.0,0.0,3.0,3.0,40.0,10.0,1.0,0.0,0.5,0.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,study,9.0,0.3333333333333333
357,pc/laptop,2.799999952316284,4.0,1.0,21.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,30.0,15.0,10.0,4.0,6.0,40.0,8.0,3.0,0.0,0.0,2.0,9.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,study,13.0,0.3076923076923077
281,tablet,2.9000000953674316,4.0,1.0,21.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,22.0,3.0,16.0,5.0,6.0,32.0,2.0,0.5,7.0,0.5,1.0,6.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,7.0,study,14.0,0.21428571428571427
280,pc/laptop,,4.0,1.0,20.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,22.0,4.0,0.0,6.0,20.0,32.0,0.0,10.0,0.0,4.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,10.0,study,10.0,0.2
279,mobile,,4.0,1.0,21.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,20.0,20.0,20.0,5.0,3.0,30.0,6.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,study,17.0,0.23529411764705882
274,pc/laptop,3.0,4.0,1.0,20.0,2.0,7.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,13.5,6.0,0.0,1.0,55.0,30.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,study,16.0,0.25
264,pc/laptop,,4.0,4.0,21.0,2.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,16.0,20.0,4.5,2.0,8.0,30.0,6.0,2.0,2.0,1.0,0.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,10.0,study,10.0,0.3
261,pc/laptop,3.5,4.0,1.0,21.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,24.0,10.0,0.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,study,10.0,0.3
260,mobile,2.0,4.0,1.0,21.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,17.0,10.0,16.0,10.0,12.0,30.0,8.0,2.0,0.0,1.0,4.0,9.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,15.0,study,11.0,0.2727272727272727
254,mobile,2.0999999046325684,4.0,1.0,23.0,1.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,20.0,10.0,12.0,4.0,4.5,30.0,4.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,8.0,study,14.0,0.21428571428571427
249,pc/laptop,,4.0,3.0,19.0,2.0,6.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,20.0,25.0,0.0,7.0,10.0,28.0,3.0,4.0,0.0,2.0,4.0,7.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,10.0,study,13.0,0.3076923076923077
245,mobile,,4.0,3.0,20.0,1.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,6.0,22.0,5.0,5.0,20.0,1.5,1.5,7.0,1.0,3.0,10.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,work,14.0,0.21428571428571427
241,pc/laptop,,4.0,3.0,20.0,2.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,20.0,20.0,0.0,3.0,5.0,10.0,8.0,2.0,0.0,0.0,3.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,study,13.0,0.3076923076923077
233,pc/laptop,2.4000000953674316,4.0,1.0,28.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,14.0,10.0,0.0,4.0,,,2.0,5.0,0.0,0.0,0.0,7.5,3.0,2.0,2.0,,1.0,1.0,1.0,7.0,study,15.0,0.13333333333333333
230,pc/laptop,,4.0,3.0,20.0,2.0,6.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,30.0,40.0,0.0,4.0,5.0,,6.0,2.0,0.0,1.0,1.0,8.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,study,18.0,0.2222222222222222
217,mobile,2.4000000953674316,4.0,1.0,21.0,1.0,7.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,12.0,,,,,,4.0,3.0,0.0,1.0,3.0,12.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,7.0,complex,14.0,0.2857142857142857
1417,pc/laptop,1.7000000476837158,4.0,1.0,22.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,16.0,5.0,0.0,2.0,15.0,60.0,0.0,1.0,0.0,0.5,4.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,study,11.0,0.2727272727272727
208,mobile,,4.0,1.0,22.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,20.0,30.0,,,,,20.0,30.0,0.0,3.0,4.0,54.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,complex,14.0,0.2857142857142857
204,pc/laptop,2.200000047683716,4.0,1.0,20.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,12.0,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,3.0,5.0,complex,13.0,0.15384615384615385
286,pc/laptop,3.5,4.0,1.0,22.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,16.0,13.0,0.0,2.0,6.0,35.0,2.0,4.0,0.0,0.0,3.0,7.5,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,study,9.0,0.3333333333333333
290,pc/laptop,,4.0,3.0,20.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,33.0,14.0,28.0,1.0,10.0,35.0,7.5,4.0,2.0,0.0,0.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,10.0,study,15.0,0.2
291,mobile,2.0,4.0,1.0,20.0,2.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,,26.0,15.0,15.0,2.0,10.0,35.0,0.0,5.0,6.0,0.0,5.0,7.0,2.0,2.0,3.0,3.0,,1.0,2.0,10.0,study,14.0,0.2857142857142857
293,pc/laptop,2.299999952316284,4.0,2.0,26.0,2.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,0.0,20.0,42.0,10.0,7.0,35.0,0.0,0.0,12.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,10.0,work,21.0,0.14285714285714285
348,pc/laptop,1.850000023841858,4.0,1.0,20.0,2.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,18.0,8.0,15.0,5.0,4.0,38.0,0.0,3.0,0.0,2.0,1.0,9.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,study,17.0,0.17647058823529413
